dyad,id_1,id_2,node_1,node_2,dyad_id,sex_1,sex_2,age_1,age_2,family_1,family_2,clique_1,clique_2,pair_type,edge,event_count,age_cat_1,age_cat_2,age_dyad,age_diff,dem_class_1,dem_class_2,dem_dyad,dem_dyad_f,dem_diff,sex_dyad,sex_diff,apart
F23_F46,F23,F46,16,40,1705,F,F,5,7,U16,U11,6,4,no_group,0.18408158015130044,5,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,15
F23_F47,F23,F47,16,41,1706,F,F,5,7,U16,NA,6,1,no_group,0.19169948010479448,6,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,14
F23_F48,F23,F48,16,42,1707,F,F,5,7,U16,U3,6,8,no_group,0.17747994341851012,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F23_F49,F23,F49,16,43,1708,F,F,5,7,U16,U20,6,1,no_group,0.2187501069138914,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F23_F50,F23,F50,16,45,1710,F,F,5,7,U16,U1,6,4,no_group,0.20236295487154443,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F23_U1,F23,U1,16,100,1765,F,U,5,1,U16,F50,6,4,no_group,0.15271432140958696,6,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,14
F23_U2,F23,U2,16,111,1776,F,U,5,1,U16,F21,6,8,no_group,0.1609251158524259,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F23_U3,F23,U3,16,113,1778,F,U,5,1,U16,F48,6,8,no_group,0.15455710421144234,5,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,15
F23_U4,F23,U4,16,114,1779,F,U,5,1,U16,F19,6,1,no_group,0.10665633913667956,2,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,18
F23_U5,F23,U5,16,115,1780,F,U,5,1,U16,F15,6,6,group,0.8077498913649943,18,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,2
F23_U6,F23,U6,16,116,1781,F,U,5,1,U16,F25,6,1,no_group,0.1794841388477297,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F23_U7,F23,U7,16,117,1782,F,U,5,1,U16,F29,6,2,no_group,0.2561439132758233,9,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,11
F23_U8,F23,U8,16,118,1783,F,U,5,1,U16,F27,6,4,no_group,0.2694632903464631,2,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,18
F23_U9,F23,U9,16,119,1784,F,U,5,1,U16,F41,6,6,group,0.9196113886931151,19,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,1
F23_U10,F23,U10,16,101,1766,F,U,5,1,U16,F43,6,2,no_group,0.20132738289649627,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F23_U11,F23,U11,16,102,1767,F,U,5,2,U16,F46,6,4,no_group,0.1844866468496187,0,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,20
F23_U12,F23,U12,16,103,1768,F,U,5,2,U16,F36,6,4,no_group,0.18179586170841347,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F23_U13,F23,U13,16,104,1769,F,U,5,2,U16,F20,6,8,no_group,0.1782587116298183,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F23_U14,F23,U14,16,105,1770,F,U,5,2,U16,F13,6,6,group,0.8566492085482396,19,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,1
F23_U15,F23,U15,16,106,1771,F,U,5,2,U16,F44,6,4,no_group,0.10656838814962288,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F23_U16,F23,U16,16,107,1772,F,U,5,2,U16,F23,6,6,family,0.9443596658423837,20,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,0
F23_U17,F23,U17,16,108,1773,F,U,5,2,U16,F37,6,2,no_group,0.17394191240759116,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F23_U18,F23,U18,16,109,1774,F,U,5,2,U16,F42,6,8,no_group,0.29049808465446725,7,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,13
F23_U19,F23,U19,16,110,1775,F,U,5,2,U16,F38,6,7,no_group,0.3367839545227097,8,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,12
F23_U20,F23,U20,16,112,1777,F,U,5,2,U16,F49,6,1,no_group,0.2240425556823207,6,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,14
F24_F25,F24,F25,17,17,1785,F,F,5,5,NA,U6,6,1,no_group,0.18529095988413122,5,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,15
F24_F26,F24,F26,17,18,1786,F,F,5,5,NA,NA,6,4,no_group,0.162481127435296,3,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,17
F24_F27,F24,F27,17,19,1787,F,F,5,5,NA,U8,6,4,no_group,0.19273897675203178,3,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,17
F24_F28,F24,F28,17,20,1788,F,F,5,5,NA,NA,6,8,no_group,0.24841869755286108,4,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,16
F24_F29,F24,F29,17,21,1789,F,F,5,5,NA,U7,6,2,no_group,0.19801504869517159,5,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,15
F24_F30,F24,F30,17,23,1791,F,F,5,5,NA,NA,6,4,no_group,0.1493789510123004,6,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,14
F24_F31,F24,F31,17,24,1792,F,F,5,6,NA,NA,6,3,no_group,0.2307931252342309,6,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,14
F24_F32,F24,F32,17,25,1793,F,F,5,6,NA,NA,6,1,no_group,0.24662307800138775,3,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,17
F24_F33,F24,F33,17,26,1794,F,F,5,6,NA,NA,6,6,group,0.7432209045093144,16,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,4
F24_F34,F24,F34,17,27,1795,F,F,5,6,NA,NA,6,5,no_group,0.15801088999914373,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F24_F35,F24,F35,17,28,1796,F,F,5,6,NA,NA,6,8,no_group,0.19843945516125394,5,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,15
F24_F36,F24,F36,17,29,1797,F,F,5,6,NA,U12,6,4,no_group,0.20754519806291394,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F24_F37,F24,F37,17,30,1798,F,F,5,6,NA,U17,6,2,no_group,0.2099222404204059,3,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,17
F24_F38,F24,F38,17,31,1799,F,F,5,6,NA,U19,6,7,no_group,0.16047503638304003,5,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,15
F24_F39,F24,F39,17,32,1800,F,F,5,6,NA,NA,6,8,no_group,0.18651044990383742,6,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,14
F24_F40,F24,F40,17,34,1802,F,F,5,6,NA,NA,6,8,no_group,0.1888131300813167,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F24_F41,F24,F41,17,35,1803,F,F,5,7,NA,U9,6,6,group,0.7941157122961284,19,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,1
F24_F42,F24,F42,17,36,1804,F,F,5,7,NA,U18,6,8,no_group,0.1576847735296539,3,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,17
F24_F43,F24,F43,17,37,1805,F,F,5,7,NA,U10,6,2,no_group,0.14281521126343302,1,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,19
F24_F44,F24,F44,17,38,1806,F,F,5,7,NA,U15,6,4,no_group,0.22423604139006797,6,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,14
F24_F45,F24,F45,17,39,1807,F,F,5,7,NA,NA,6,3,no_group,0.18643319731521474,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F24_F46,F24,F46,17,40,1808,F,F,5,7,NA,U11,6,4,no_group,0.1939639168059928,7,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,13
F24_F47,F24,F47,17,41,1809,F,F,5,7,NA,NA,6,1,no_group,0.18405311809930933,6,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,14
F24_F48,F24,F48,17,42,1810,F,F,5,7,NA,U3,6,8,no_group,0.10804602836021228,1,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,19
F24_F49,F24,F49,17,43,1811,F,F,5,7,NA,U20,6,1,no_group,0.17947683194264943,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F24_F50,F24,F50,17,45,1813,F,F,5,7,NA,U1,6,4,no_group,0.16657820260498735,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F24_U1,F24,U1,17,100,1868,F,U,5,1,NA,F50,6,4,no_group,0.2549975956858434,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F24_U2,F24,U2,17,111,1879,F,U,5,1,NA,F21,6,8,no_group,0.1939849440128445,9,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,11
F24_U3,F24,U3,17,113,1881,F,U,5,1,NA,F48,6,8,no_group,0.14847628283348954,2,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,18
F24_U4,F24,U4,17,114,1882,F,U,5,1,NA,F19,6,1,no_group,0.24795040124006212,5,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,15
F24_U5,F24,U5,17,115,1883,F,U,5,1,NA,F15,6,6,group,0.8138445514328042,13,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,7
F24_U6,F24,U6,17,116,1884,F,U,5,1,NA,F25,6,1,no_group,0.2001135220521244,6,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,14
F24_U7,F24,U7,17,117,1885,F,U,5,1,NA,F29,6,2,no_group,0.14497537560780913,1,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,19
F24_U8,F24,U8,17,118,1886,F,U,5,1,NA,F27,6,4,no_group,0.38591631834769186,8,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,12
F24_U9,F24,U9,17,119,1887,F,U,5,1,NA,F41,6,6,group,0.8331842046783632,17,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,3
F24_U10,F24,U10,17,101,1869,F,U,5,1,NA,F43,6,2,no_group,0.11569875131851325,1,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,19
F24_U11,F24,U11,17,102,1870,F,U,5,2,NA,F46,6,4,no_group,0.31534279360530254,5,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,15
F24_U12,F24,U12,17,103,1871,F,U,5,2,NA,F36,6,4,no_group,0.3529331642740212,9,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,11
F24_U13,F24,U13,17,104,1872,F,U,5,2,NA,F20,6,8,no_group,0.2527085658488388,9,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,11
F24_U14,F24,U14,17,105,1873,F,U,5,2,NA,F13,6,6,group,0.8364032748198398,14,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,6
F24_U15,F24,U15,17,106,1874,F,U,5,2,NA,F44,6,4,no_group,0.19805454531785285,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F24_U16,F24,U16,17,107,1875,F,U,5,2,NA,F23,6,6,group,0.6839889388483018,16,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,4
F24_U17,F24,U17,17,108,1876,F,U,5,2,NA,F37,6,2,no_group,0.16234771585813945,5,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,15
F24_U18,F24,U18,17,109,1877,F,U,5,2,NA,F42,6,8,no_group,0.24280608935838854,8,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,12
F24_U19,F24,U19,17,110,1878,F,U,5,2,NA,F38,6,7,no_group,0.17296478419613917,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F24_U20,F24,U20,17,112,1880,F,U,5,2,NA,F49,6,1,no_group,0.20132496833698002,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F25_F26,F25,F26,18,18,1888,F,F,5,5,U6,NA,1,4,no_group,0.2616857817666582,6,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,14
F25_F27,F25,F27,18,19,1889,F,F,5,5,U6,U8,1,4,no_group,0.11625628789389258,2,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,18
F25_F28,F25,F28,18,20,1890,F,F,5,5,U6,NA,1,8,no_group,0.2374848774166526,8,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,12
F25_F29,F25,F29,18,21,1891,F,F,5,5,U6,U7,1,2,no_group,0.19892709720943663,6,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,14
F25_F30,F25,F30,18,23,1893,F,F,5,5,U6,NA,1,4,no_group,0.1963233682101736,4,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,16
F25_F31,F25,F31,18,24,1894,F,F,5,6,U6,NA,1,3,no_group,0.1413936470968365,5,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,15
F25_F32,F25,F32,18,25,1895,F,F,5,6,U6,NA,1,1,group,0.861830149731918,18,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,2
F25_F33,F25,F33,18,26,1896,F,F,5,6,U6,NA,1,6,no_group,0.1222379621345562,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F25_F34,F25,F34,18,27,1897,F,F,5,6,U6,NA,1,5,no_group,0.2335744292496538,2,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,18
F25_F35,F25,F35,18,28,1898,F,F,5,6,U6,NA,1,8,no_group,0.2253333271538882,6,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,14
F25_F36,F25,F36,18,29,1899,F,F,5,6,U6,U12,1,4,no_group,0.1489074191952177,2,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,18
F25_F37,F25,F37,18,30,1900,F,F,5,6,U6,U17,1,2,no_group,0.32440658409976364,6,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,14
F25_F38,F25,F38,18,31,1901,F,F,5,6,U6,U19,1,7,no_group,0.1426145572515127,2,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,18
F25_F39,F25,F39,18,32,1902,F,F,5,6,U6,NA,1,8,no_group,0.28276604395786514,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F25_F40,F25,F40,18,34,1904,F,F,5,6,U6,NA,1,8,no_group,0.17620383031468714,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F25_F41,F25,F41,18,35,1905,F,F,5,7,U6,U9,1,6,no_group,0.16522459612624224,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F25_F42,F25,F42,18,36,1906,F,F,5,7,U6,U18,1,8,no_group,0.22505197262588328,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F25_F43,F25,F43,18,37,1907,F,F,5,7,U6,U10,1,2,no_group,0.19873608542132898,6,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,14
F25_F44,F25,F44,18,38,1908,F,F,5,7,U6,U15,1,4,no_group,0.1537646793555801,3,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,17
F25_F45,F25,F45,18,39,1909,F,F,5,7,U6,NA,1,3,no_group,0.1725912181414343,1,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,19
F25_F46,F25,F46,18,40,1910,F,F,5,7,U6,U11,1,4,no_group,0.2018947207895827,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F25_F47,F25,F47,18,41,1911,F,F,5,7,U6,NA,1,1,group,0.8321246574921479,17,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,3
F25_F48,F25,F48,18,42,1912,F,F,5,7,U6,U3,1,8,no_group,0.19007799328653285,5,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,15
F25_F49,F25,F49,18,43,1913,F,F,5,7,U6,U20,1,1,group,0.7813219272135435,15,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,5
F25_F50,F25,F50,18,45,1915,F,F,5,7,U6,U1,1,4,no_group,0.23119729427101846,5,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,15
F25_U1,F25,U1,18,100,1970,F,U,5,1,U6,F50,1,4,no_group,0.19538065078324796,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F25_U2,F25,U2,18,111,1981,F,U,5,1,U6,F21,1,8,no_group,0.1896967565028513,5,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,15
F25_U3,F25,U3,18,113,1983,F,U,5,1,U6,F48,1,8,no_group,0.18225374808135122,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F25_U4,F25,U4,18,114,1984,F,U,5,1,U6,F19,1,1,group,0.6887138409481643,14,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,6
F25_U5,F25,U5,18,115,1985,F,U,5,1,U6,F15,1,6,no_group,0.22495166994241964,5,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,15
F25_U6,F25,U6,18,116,1986,F,U,5,1,U6,F25,1,1,family,0.938867114481476,18,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,2
F25_U7,F25,U7,18,117,1987,F,U,5,1,U6,F29,1,2,no_group,0.174111758975669,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F25_U8,F25,U8,18,118,1988,F,U,5,1,U6,F27,1,4,no_group,0.12855108562553808,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F25_U9,F25,U9,18,119,1989,F,U,5,1,U6,F41,1,6,no_group,0.17836734201722396,6,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,14
F25_U10,F25,U10,18,101,1971,F,U,5,1,U6,F43,1,2,no_group,0.25617068802871534,7,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,13
F25_U11,F25,U11,18,102,1972,F,U,5,2,U6,F46,1,4,no_group,0.15351243093165307,1,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,19
F25_U12,F25,U12,18,103,1973,F,U,5,2,U6,F36,1,4,no_group,0.2456482498055029,7,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,13
F25_U13,F25,U13,18,104,1974,F,U,5,2,U6,F20,1,8,no_group,0.23762071643196642,5,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,15
F25_U14,F25,U14,18,105,1975,F,U,5,2,U6,F13,1,6,no_group,0.25188493978963933,6,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,14
F25_U15,F25,U15,18,106,1976,F,U,5,2,U6,F44,1,4,no_group,0.21817459488766958,5,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,15
F25_U16,F25,U16,18,107,1977,F,U,5,2,U6,F23,1,6,no_group,0.09041954191277574,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F25_U17,F25,U17,18,108,1978,F,U,5,2,U6,F37,1,2,no_group,0.19458880101622272,4,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,16
F25_U18,F25,U18,18,109,1979,F,U,5,2,U6,F42,1,8,no_group,0.14244439415251048,4,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,16
F25_U19,F25,U19,18,110,1980,F,U,5,2,U6,F38,1,7,no_group,0.20251798953426675,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F25_U20,F25,U20,18,112,1982,F,U,5,2,U6,F49,1,1,group,0.7158143075247666,16,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,4
F26_F27,F26,F27,19,19,1990,F,F,5,5,NA,U8,4,4,group,0.8410650959205798,16,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,4
F26_F28,F26,F28,19,20,1991,F,F,5,5,NA,NA,4,8,no_group,0.1650925518797423,5,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,15
F26_F29,F26,F29,19,21,1992,F,F,5,5,NA,U7,4,2,no_group,0.26043595662292146,7,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,13
F26_F30,F26,F30,19,23,1994,F,F,5,5,NA,NA,4,4,group,0.7794184918099765,14,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,6
F26_F31,F26,F31,19,24,1995,F,F,5,6,NA,NA,4,3,no_group,0.16769406554354607,3,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,17
F26_F32,F26,F32,19,25,1996,F,F,5,6,NA,NA,4,1,no_group,0.2000137239753209,6,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,14
F26_F33,F26,F33,19,26,1997,F,F,5,6,NA,NA,4,6,no_group,0.19499206777821804,2,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,18
F26_F34,F26,F34,19,27,1998,F,F,5,6,NA,NA,4,5,no_group,0.18233289272712747,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F26_F35,F26,F35,19,28,1999,F,F,5,6,NA,NA,4,8,no_group,0.2542577575457842,4,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,16
F26_F36,F26,F36,19,29,2000,F,F,5,6,NA,U12,4,4,group,0.8331163137026697,19,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,1
F26_F37,F26,F37,19,30,2001,F,F,5,6,NA,U17,4,2,no_group,0.11885937831355001,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F26_F38,F26,F38,19,31,2002,F,F,5,6,NA,U19,4,7,no_group,0.09930469155681886,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F26_F39,F26,F39,19,32,2003,F,F,5,6,NA,NA,4,8,no_group,0.11749524417495329,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F26_F40,F26,F40,19,34,2005,F,F,5,6,NA,NA,4,8,no_group,0.15183404299264044,1,A,A,A_A,1,AF,AF,AF_AF,1,0,F_F,0,19
F26_F41,F26,F41,19,35,2006,F,F,5,7,NA,U9,4,6,no_group,0.14708417128173631,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F26_F42,F26,F42,19,36,2007,F,F,5,7,NA,U18,4,8,no_group,0.2400959696180816,5,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,15
F26_F43,F26,F43,19,37,2008,F,F,5,7,NA,U10,4,2,no_group,0.19490965185758252,3,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,17
F26_F44,F26,F44,19,38,2009,F,F,5,7,NA,U15,4,4,group,0.7748817385249772,16,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,4
F26_F45,F26,F45,19,39,2010,F,F,5,7,NA,NA,4,3,no_group,0.2810334197338742,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F26_F46,F26,F46,19,40,2011,F,F,5,7,NA,U11,4,4,group,0.7542560557368214,16,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,4
F26_F47,F26,F47,19,41,2012,F,F,5,7,NA,NA,4,1,no_group,0.1642489578100711,2,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,18
F26_F48,F26,F48,19,42,2013,F,F,5,7,NA,U3,4,8,no_group,0.20988009230483184,4,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,16
F26_F49,F26,F49,19,43,2014,F,F,5,7,NA,U20,4,1,no_group,0.1711035258322935,6,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,14
F26_F50,F26,F50,19,45,2016,F,F,5,7,NA,U1,4,4,group,0.8607984318727333,16,A,A,A_A,2,AF,AF,AF_AF,1,0,F_F,0,4
F26_U1,F26,U1,19,100,2071,F,U,5,1,NA,F50,4,4,group,0.807812024595236,17,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,3
F26_U2,F26,U2,19,111,2082,F,U,5,1,NA,F21,4,8,no_group,0.2092821640396719,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F26_U3,F26,U3,19,113,2084,F,U,5,1,NA,F48,4,8,no_group,0.12464517450077384,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F26_U4,F26,U4,19,114,2085,F,U,5,1,NA,F19,4,1,no_group,0.19785905357393027,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F26_U5,F26,U5,19,115,2086,F,U,5,1,NA,F15,4,6,no_group,0.2193071948599427,4,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,16
F26_U6,F26,U6,19,116,2087,F,U,5,1,NA,F25,4,1,no_group,0.17113092623005324,2,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,18
F26_U7,F26,U7,19,117,2088,F,U,5,1,NA,F29,4,2,no_group,0.14335762590397455,0,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,20
F26_U8,F26,U8,19,118,2089,F,U,5,1,NA,F27,4,4,group,0.7806936113359346,13,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,7
F26_U9,F26,U9,19,119,2090,F,U,5,1,NA,F41,4,6,no_group,0.10989309591041044,3,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,17
F26_U10,F26,U10,19,101,2072,F,U,5,1,NA,F43,4,2,no_group,0.2533893089939616,7,A,C,A_C,4,AF,CU,AF_CU,3,1,F_U,1,13
F26_U11,F26,U11,19,102,2073,F,U,5,2,NA,F46,4,4,group,0.8005920229559115,19,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,1
F26_U12,F26,U12,19,103,2074,F,U,5,2,NA,F36,4,4,group,0.7526452349504046,17,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,3
F26_U13,F26,U13,19,104,2075,F,U,5,2,NA,F20,4,8,no_group,0.09252125167382894,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F26_U14,F26,U14,19,105,2076,F,U,5,2,NA,F13,4,6,no_group,0.30292226738690364,6,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,14
F26_U15,F26,U15,19,106,2077,F,U,5,2,NA,F44,4,4,group,0.796386756655494,14,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,6
F26_U16,F26,U16,19,107,2078,F,U,5,2,NA,F23,4,6,no_group,0.25002213872865564,4,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,16
F26_U17,F26,U17,19,108,2079,F,U,5,2,NA,F37,4,2,no_group,0.1934909883453281,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F26_U18,F26,U18,19,109,2080,F,U,5,2,NA,F42,4,8,no_group,0.16981451233267403,3,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,17
F26_U19,F26,U19,19,110,2081,F,U,5,2,NA,F38,4,7,no_group,0.1781622875254238,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F26_U20,F26,U20,19,112,2083,F,U,5,2,NA,F49,4,1,no_group,0.15659053199383735,2,A,J,A_J,3,AF,JU,AF_JU,4,1,F_U,1,18
F27_F28,F27,F28,20,20,2091,F,F,5,5,U8,NA,4,8,no_group,0.11193327439836721,2,A,A,A_A,0,AF,AF,AF_AF,1,0,F_F,0,18
